,wine,Variety,Grapes,Bold,Light,Tannic,Smooth,Sweet,Dry,Acidic,Soft,Alcohol,Price,Rating,Oak,Tobacco,Chocolate,Vanilla,Cedar,Blackberry,Blackcurrant,Jam,Plum,Black cherry,Blackberry jam,Black fruit,Dark fruit,Cassis,Leather,Earthy,Smoke,Mushroom,Forest floor,Stone,Minerals,Cherry,Red fruit,Dried herbs,Pepper,Cinnamon,Star anise,Peach,Green apple,Apricot,Perfume,Violet,Green bell pepper,Gooseberry,Marzipan,Prune,Oil,Balsamic,Black plum,Menthol,Clove,Butter,Coffee,Nutmeg,Dark chocolate,Blueberry,Raspberry,Strawberry,Cranberry,Red currant,Pomegranate,Honey,Rosemary,Fennel,White pepper,Thyme,Mint,Licorice,Lemon,Citrus,Orange,Grapefruit,Cream,Grass,Bell pepper,Straw,Tomato,Almond,Nutty,Chestnut,Pear,Pineapple,Raisin,Caramel,Mocha,Cigar box,Baking spice,Espresso,Incense,Pipe tobacco,Milk chocolate,Dill,Bramble,Ripe blackberry,Mulberry,Black raspberry,Cocoa,Graphite,Truffle,Tar,Slate,Pencil shavings,Pencil lead,Saline,Charcoal,Tobacco leaf,Rubber,Red cherry,Sour cherry,Bing cherry,Red plum,Sage,Bay leaf,Black licorice,Anise,Lime,Marmalade,Apple,Stone fruit,Melon,Asparagus,Rhubarb,Tomato leaf,Lavender,Hibiscus,Toast,Dried fig,Molasses,Dried cranberry,Dried fruit,Tropical,Coconut,Aniseed,Banana,Chalk,Fig,Ash,Salt,Cigar,Musk,Savory,Sandalwood,Berry jam,Iron,Dried blackberry,Hazelnut,Cola,Boysenberry,Flint,Ginger,New leather,Orange peel,Orange zest,Ripe strawberry,Wild strawberry,Green herbs,Juniper,Hay,Yeast,Camphor,Eucalyptus,Black olive,Black raisin,Blackcurrant jam,Butterscotch,Oregano,Allspice,Toffee,Walnut,Sweet tobacco,Tarragon,Rose petal,Dried flowers,Blood orange,Fresh strawberry,Underbrush,Brown sugar,Cherry cola,Lilac,Exotic spice,Potpourri,Dried leaves,Dried rose,Morello cherry,Red licorice,Dried strawberry
0,Chateau de Chantegrive Graves,Bordeaux Graves Red,"Cabernet Sauvignon, Merlot",78.0,22.0,78.0,22.0,5.0,95.0,75.0,25.0,14.0,15.9,4.0,-0.18910596599531052,-0.030013951215810134,-0.16661061757227452,-0.28800317100743406,-0.21676405064065457,0.01936986683552974,-0.0726915078189043,-0.3479607531652001,-0.30408981087196346,-0.33921661905220907,0.0,0.4440927233016719,-0.025934526363569212,0.3044357339376447,-0.13313749334099426,-0.04119026705509655,-0.1387894517908758,-0.10386285761545785,-0.517372363251753,0.19854322289334791,0.5965427051021248,-0.41766030908907503,-0.3890605448913248,0.009658087609618546,-0.4069877164168594,-0.2833594500132089,0.0,0.1886886961772691,-0.35057523448054106,-0.40936523651418366,0.0,-0.5238488036253875,0.31371036782579304,-0.48428675336271726,0.0,-0.4120284506589363,0.0,0.0,0.13720051279136974,-0.5566292124355641,-0.17536024982443763,0.0,-0.10868387403879776,-0.27278892076672867,-0.3585265241157653,-0.2331464473559007,-0.5048809051047843,-0.6007016262949577,0.0,-0.6401119625942749,-0.5846760946526081,0.0,-0.6002672530183227,0.0,-0.5136751454832287,0.5358310526671716,-0.15053087352308916,-0.3801102435513088,0.741374811654621,0.6533439442630237,0.12376576361281426,0.02494793880256835,0.026099129794642895,-0.5166200558889273,0.0,-0.4445493139559619,0.0,0.0,0.0,0.0,-0.4085196419663814,0.0,-0.2744653198664791,-0.5281625425490232,0.21612065146962633,-0.04372738860545298,-0.11989185594974763,-0.23937886291116164,-0.435517319616726,-0.48897453543084834,-0.5702498285857663,-0.327422140738732,-0.022927813844922998,0.0015052030011851868,-0.5710065297347864,-0.5440430380753262,0.09078950817756112,-0.06938112405618269,-0.10134815801300542,-0.28918349351564787,-0.5386620379987453,-0.40426559598516215,-0.40442096954533624,-0.4110385025702247,-0.49820582946403547,-0.515820833738601,-0.4668760057609921,-0.5441224034058486,-0.5858170235763974,-0.5477998463145913,-0.6212999895946734,-0.5695449564967592,-0.43244023058048753,-0.5358716293156939,-0.6424246077484502,0.9313930816674917,0.261595664350498,0.4320814692488318,0.7296398715781697,-0.38978424914829407,-0.5407160261999586,-0.5765941969447048,-0.485689959585439,-0.2607349822004149,-0.5645307636185244,0.11003077564921657,-0.44245625402439986,-0.5241333037262579,-0.5439410575581901,-0.46489827865742944,-0.31244376781466726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Chateau des Gravieres Graves Rouge,Bordeaux Graves Red,Pinot Gris,74.0,26.0,73.0,27.0,3.0,97.0,72.0,28.0,13.0,9.4,3.9,-0.38677585467739994,-0.5513635536496048,-0.2761738997887026,-0.36312365377522676,-0.49840094544847713,-0.3535923871380151,-0.29760222323350805,0.0,-0.638191650150792,-0.7423449165286501,-0.5252510653475849,-0.44523314268175174,-0.5687757236878006,-0.4770944375939442,-0.5067077575334199,-0.6640157996463969,-0.47760170818933273,-0.5566770341725146,0.0,-0.6203007200454892,0.0,-0.6685595129046161,-0.671979714752899,0.0,-0.5043997148556917,-0.2833594500132089,0.0,-0.441611842117013,-0.35057523448054106,-0.40936523651418366,0.0,0.0,-0.4317734094806613,0.0,0.0,0.0,0.0,-0.4215851189149847,0.0,0.0,-0.2823265479773612,-0.4472209184009535,-0.44119907456718993,-0.002446537405979621,-0.46187196828470606,-0.5507503245050837,-0.6827423540139704,-0.5351465818021162,0.0,0.0,0.0,0.0,-0.17472203354349627,0.0,0.0,-0.6245962935564128,-0.5854557157091772,-0.742094039489737,-0.4471972863900674,0.0,0.0,-0.4274413514840042,-0.6159394631535726,-0.5166200558889273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21371873306420647,0.0,-0.5281625425490232,-0.5248644392833783,-0.46351031921780156,0.0,0.0,-0.435517319616726,0.0,0.0,0.0,-0.022927813844922998,0.0,-0.5710065297347864,0.0,-0.5044483304904243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6424246077484502,0.0,0.0,0.0,-0.5148393486369327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37864422222365723,-0.45762536609596444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Chateau Rahoul Graves,Bordeaux Graves Red,"Merlot,  Cabernet Sauvignon,  Petit Verdot",76.0,24.0,77.0,23.0,1.0,99.0,75.0,25.0,13.0,18.0,3.8,-0.32465103252017186,-0.434059893102001,-0.3419118691185594,-0.4048572553128894,-0.49840094544847713,-0.4044508763162258,0.03976384988839759,0.0,-0.5015136249912713,-0.6079688173698364,0.0,-0.44523314268175174,-0.4330654243567427,-0.03748371610742544,-0.37545334038472983,-0.3105202270945778,-0.35439725131716654,-0.49198929466436364,-0.2730399155015416,0.19854322289334791,0.030873833513238025,-0.5849264449661025,-0.5305201298221118,0.0,-0.3582817171974432,-0.44727471376499967,0.0,-0.12646157296987193,0.044112115596889295,-0.40936523651418366,0.0,-0.6340831741724565,0.0,0.5256283054790466,0.0,-0.4120284506589363,0.0,0.0,-0.6860025639568488,-0.5566292124355641,-0.3892928461302847,-0.2882647837117824,-0.38577987447912454,-0.27278892076672867,-0.5652174124536468,-0.4237087736454105,-0.5938116295593774,-0.6007016262949577,-0.6240253100298949,-0.6401119625942749,0.0,-0.19832979634018638,0.0,0.0,0.0,0.0,-0.15053087352308916,-0.5611021415205228,0.741374811654621,0.46538241407959324,-0.4806498262836888,-0.4274413514840042,-0.10230858879500021,-0.5166200558889273,-0.46478672989389125,0.0,0.0,-0.2783736177729308,0.0,-0.4474372287945733,-0.4085196419663814,-0.31429225450618614,-0.3278226381475522,0.0,-0.5248644392833783,-0.46351031921780156,-0.5683271403584722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5440430380753262,-0.38540076275682716,-0.3825598090320074,0.0,-0.5302228773059784,0.0,0.0,0.042089060178926364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9313930816674917,0.0,-0.21738930350471816,-0.5148393486369327,0.0,0.0,0.0,0.0,-0.5495884428734236,0.0,0.0,0.0,0.0,0.0,-0.3172405000655606,-0.31244376781466726,0.0,-0.45762536609596444,-0.44207028419375816,0.0,-0.564664286475601,0.0,0.0,-0.34226425705449354,0.0,0.0,0.06247264688406285,-0.4652746800770615,-0.5809737041930021,-0.4863066489949498,-0.46156299528772243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Clos Floridene Graves,Bordeaux Graves Red,"Cabernet Sauvignon,  Merlot",76.0,24.0,80.0,20.0,7.0,93.0,76.0,24.0,13.0,17.9,3.8,-0.025322343944436443,-0.3167562325543972,-0.5829510899947011,-0.15445564608691373,-0.17653020852525134,-0.2518754087815938,0.7519811153679762,-0.3479607531652001,-0.30408981087196346,-0.0704644207345817,0.0,-0.5111091327545979,-0.4330654243567427,-0.13517498754887405,-0.4158393148920191,-0.3273533495970454,-0.16959056600891734,-0.23323833663175977,-0.15087369162643596,1.2903351468117974,1.798589057228509,-0.44553799840191294,-0.34190734991439575,-0.29228423029108735,-0.3826347168071513,-0.11944418626141814,0.0,4.915942733384385,9.121921167377788,3.2020212335561493,-0.5773950306362069,-0.08291132143711169,0.0,4.565288540846102,0.0,-0.49801184045823454,2.1691437996370833,-0.34050265177270406,-0.4116015383741093,0.07609350656890666,-0.3892928461302847,1.4602526978691004,-0.5520374747433207,-0.5431313041274778,-0.2551810799468246,-0.2331464473559007,-0.4752373302865866,-0.3712589705700123,-0.5257991038214855,-0.4385339608548452,-0.5846760946526081,1.9038811070515107,-0.6002672530183227,-0.5259435369262063,-0.30626440197052,-0.23778717814855135,0.2843939686629989,-0.5158541670282194,6.684235301878063,7.795882091233379,-0.2791779629848545,5.001230131954866,0.5397300041532154,2.50111108968752,-0.024109974461354662,3.5465156380042298,0.0,0.013166319759530443,0.5646169207990547,0.0,4.902235703596577,9.717916509331273,0.0,0.1254028619973319,-0.5248644392833783,-0.04372738860545298,-0.5683271403584722,0.0,0.0,0.0,-0.5702498285857663,-0.327422140738732,0.0,0.0015052030011851868,0.0,0.18688501307931044,-0.6234958982240213,0.13940466592770048,-0.5054739380898646,-0.40970318541081313,-0.5386620379987453,-0.40426559598516215,-0.40442096954533624,0.0,0.0,0.0,0.0,-0.32118226627744356,0.0,0.0,0.014035391331204919,-0.5695449564967592,-0.43244023058048753,0.0,-0.18191184020662823,2.2750421175156768,0.0,3.029964560263031,0.7296398715781697,0.21902162571189865,0.5155664435860071,-0.5765941969447048,0.0,-0.5495884428734236,0.0,0.248319856441089,-0.44245625402439986,0.0,0.0,0.0,10.935531873513353,-0.37864422222365723,0.0,-0.44207028419375816,-0.527435682495716,0.0,-0.11703372165928536,-0.5231548216416578,-0.5036867612681377,0.0,0.0,0.0,0.0,-0.5809737041930021,0.0,0.07004263352615245,-0.5916019279087414,-0.5109337753813473,1.3318487813075182,-0.32564932749198455,-0.5241705718135095,-0.44428776990732266,-0.44699374934980185,-0.4946693856395207,-0.5762523247299435,0.4927826488271722,-0.4065505501788721,-0.47622669913639293,-0.5268643122181828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Chateau Haura Graves,Bordeaux Graves Red,"Cabernet Sauvignon, Merlot",77.0,23.0,78.0,22.0,2.0,98.0,76.0,24.0,13.8,16.08,3.7,-0.25123078815253863,-0.2776550123718626,-0.363824525561845,-0.19618924762457632,-0.41793326121767066,-0.47226219522050666,-0.33508734246927535,0.0,-0.34964915259180374,0.15349574453010775,0.0,-0.31348116253605934,-0.22949997536015598,-0.08632935182814974,-0.4158393148920191,0.026142222954773767,-0.5392039366254158,-0.10386285761545785,-0.517372363251753,-0.3473527390658768,0.3137082693076814,-0.44553799840191294,-0.4597903373567183,0.0,-0.309575717978027,-0.3653170818891043,0.0,-0.12646157296987193,0.0,0.0,0.0,-0.7443175447195254,0.0,0.0,0.0,-0.5839952302575329,-0.5935524787872482,-0.4215851189149847,-0.6860025639568488,0.07609350656890666,0.0,-0.2882647837117824,-0.21952227421492848,-0.5431313041274778,-0.46187196828470606,-0.4237087736454105,-0.4752373302865866,0.0,-0.5257991038214855,0.0,0.0,0.2688281821913019,-0.17472203354349627,0.0,0.0,-0.6245962935564128,-0.4404807683138145,-0.3348622690590053,-0.4471972863900674,0.0,0.0,0.0,-0.48753174456392956,-0.5166200558889273,0.0,-0.4445493139559619,-0.43355180749413236,0.0,0.0,0.0,-0.4085196419663814,0.0,-0.3278226381475522,0.0,0.0,0.0,-0.5683271403584722,-0.5747836307150528,-0.435517319616726,-0.48897453543084834,0.0,0.0,-0.3095254869064602,-0.5614407194420724,-0.5710065297347864,0.0,0.2098370759111582,-0.06938112405618269,-0.5054739380898646,-0.5302228773059784,0.0,-0.40426559598516215,0.0,0.0,-0.49820582946403547,0.0,0.0,-0.5441224034058486,-0.41488457760368086,0.0,-0.6212999895946734,0.0,0.15912302856857774,-0.5358716293156939,0.0,-0.41225595418069294,0.0,-0.5421246898814931,0.0,0.0,0.0,0.0,0.0,-0.2607349822004149,0.0,-0.5814146283101457,0.0,0.0,0.0,0.0,0.0,-0.37864422222365723,0.0,0.0,0.0,-0.564664286475601,0.0,0.0,0.1420032555864388,0.0,-0.556728531487605,0.0,0.0,0.0,0.0,0.0,0.0,-0.5109337753813473,0.0,0.0,-0.5241705718135095,0.0,0.0,0.0,0.0,0.0,0.0,-0.47622669913639293,-0.5268643122181828,0.0,-0.020439810632225282,0.0,0.0,0.0,-0.3884667645998901,-0.5772187634585849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Chateau Ferrande Graves,Bordeaux Graves Red,"Cabernet Sauvignon, Merlot",76.0,24.0,76.0,24.0,3.0,97.0,75.0,25.0,13.8,14.9,4.0,-0.03661776615484155,0.009087268966724465,-0.2980865562319882,-0.07098844301158849,-0.1362963664098481,-0.3705452168640853,0.11473408835993218,-0.15598240659129659,-0.33446270535185696,-0.42880068515808484,0.0,0.8393486637387491,0.17763092263301755,0.15789882677547182,-0.24419892323603973,-0.0748565120600317,-0.01558499491870964,-0.42730155515621265,0.21562497999888108,0.19854322289334791,0.030873833513238025,-0.43624543529763365,-0.34190734991439575,-0.5942265481917932,-0.309575717978027,0.04447107749037261,0.0,0.1886886961772691,0.43879946567431966,-0.40936523651418366,0.0,-0.08291132143711169,0.0,-0.48428675336271726,0.0,0.017888498337555157,0.0,-0.4215851189149847,-0.13720051279136974,0.07609350656890666,-0.2823265479773612,0.0,-0.3303606743910592,-0.27278892076672867,0.15820069672893836,-0.6777918753647568,-0.38630660583199355,-0.5023690595556953,-0.6240253100298949,-0.6401119625942749,-0.5846760946526081,-0.43190878560593055,0.0,0.0,-0.09885365845781138,-0.6245962935564128,-0.005555926127726492,-0.47060619253591585,0.34518411230639157,0.2774208838961628,-0.2791779629848545,-0.4274413514840042,-0.10230858879500021,-0.5166200558889273,0.0,3.5465156380042298,0.0,0.0,0.0,0.0,0.0,-0.31429225450618614,0.0,-0.03798848913925688,0.0,-0.46351031921780156,0.0,0.0,0.0,0.0,0.0,0.0,-0.3095254869064602,-0.5614407194420724,-0.5710065297347864,0.0,0.4479322113783523,0.24379756091964205,0.0,-0.5302228773059784,0.0,-0.1367368927596872,0.0,0.0,0.0,0.0,0.0,-0.46980902436304695,0.0,-0.5477998463145913,-0.6212999895946734,0.0,0.0,0.0,0.0,0.9313930816674917,-0.45276172676047743,0.0,0.0,0.21902162571189865,0.0,0.0,-0.485689959585439,0.0,0.0,-0.02825830514265588,0.0,0.0,0.0,0.0,0.1988278522456973,-0.37864422222365723,0.0,0.0,-0.527435682495716,0.0,0.0,0.0,-0.01941924862720531,0.0,-0.556728531487605,0.0,0.0,-0.5809737041930021,0.0,0.0,0.0,-0.5109337753813473,0.0,-0.32564932749198455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020439810632225282,0.0,0.0,0.6894818508273914,0.0,0.0,0.0,-0.11324902991327196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Chateau Villa Bel Air Graves,Bordeaux Graves Red,"Cabernet Franc, Malbec, Merlot, Cabernet Sauvignon",77.0,23.0,73.0,27.0,3.0,97.0,74.0,26.0,13.0,24.0,3.9,-0.025322343944436443,-0.22552005212848314,-0.38573718200513063,-0.06264172270405598,0.02463900205176479,-0.04844145206875115,0.4895852807176051,-0.3479607531652001,0.030012028406865125,-0.33921661905220907,-0.5252510653475849,0.3123407431559795,-0.16164482569462704,-0.18402062326959837,-0.3047778849969736,0.0766415904621765,-0.07718722335479272,-0.10386285761545785,-0.517372363251753,-0.3473527390658768,-0.39337782017842704,-0.510585940131868,-0.2711775574490022,-0.5942265481917932,0.03136627655788622,-0.2833594500132089,0.0,-0.441611842117013,0.044112115596889295,0.0,0.08731339487669477,-0.19314569198418063,1.0591941451322473,-0.48428675336271726,-0.5519777314377935,0.0,-0.041013223102381924,-0.4215851189149847,-0.6860025639568488,-0.5566292124355641,0.0,0.6654720244232445,-0.2749414743029938,0.0,-0.3585265241157653,-0.1696256719260641,-0.29737588137740045,-0.5023690595556953,-0.6240253100298949,-0.6401119625942749,0.0,0.03524919292555775,0.0,-0.5259435369262063,-0.09885365845781138,-0.6245962935564128,-0.29550582091845184,-0.3348622690590053,0.34518411230639157,-0.2864637066541285,0.0,0.02494793880256835,0.4113222855635722,1.2077977415833283,0.0,-0.4445493139559619,0.0,-0.569913555305392,0.2334255189343743,-0.4474372287945733,0.4085196419663814,-0.31429225450618614,-0.16775068330433301,0.0,-0.33961816659512717,-0.32358267568035204,0.0,0.0,0.0,0.0,0.0,-0.327422140738732,0.26366985921661423,-0.5614407194420724,0.43547579699617944,0.0,-0.38540076275682716,-0.17377401904812428,-0.5054739380898646,-0.5302228773059784,0.30780687885642577,0.0,-0.40442096954533624,-0.4110385025702247,0.09964116589280715,0.0,0.0,-0.2468688872346419,-0.41488457760368086,0.0,-0.6212999895946734,0.0,0.0,-0.5358716293156939,-0.6424246077484502,-0.41225595418069294,0.0,0.10734608287205681,-0.5148393486369327,-0.38978424914829407,0.0,-0.5765941969447048,0.0,-0.5495884428734236,0.0,0.6631870988167063,-0.44245625402439986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.564664286475601,0.0,0.0,-0.5036867612681377,0.0,-0.556728531487605,0.0,0.0,0.0,0.0,0.0,-0.17802475885821523,-0.5109337753813473,-0.5031428729383957,-0.32564932749198455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032405958816973515,-0.5268643122181828,0.0,-0.020439810632225282,0.0,0.0,0.0,1.301888616496929,0.0,0.0,-0.11324902991327196,0.0,-0.5330236103742098,-0.34540801538468574,-0.5203331303436233,-0.5486765723813759,-0.46806066582460976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Chateau de Callac Graves Rouge,Bordeaux Graves Red,"Cabernet Sauvignon, Cabernet Franc, Merlot",79.0,21.0,74.0,26.0,1.0,99.0,76.0,24.0,13.8,11.0,3.8,-0.44325296572942546,-0.42102615304115615,-0.5610384335514155,-0.46328429746561706,-0.49840094544847713,-0.5909320033029982,-0.6349682963554137,0.0,-0.5318865194711647,-0.7423449165286501,0.0,-0.5111091327545979,-0.5009205740222716,-0.4282488018732199,-0.45622528939930834,-0.09168963456249928,-0.26199390866304195,-0.3626138156480617,0.21562497999888108,0.0,-0.5347950380756488,-0.603511571174661,-0.6012499222875054,0.0,-0.5774587136848159,-0.529232345640895,0.0,0.0,0.0,0.0,0.0,-0.7443175447195254,0.0,0.0,0.0,-0.15407828126104142,0.0,0.0,0.0,0.0,-0.6032254424361317,0.0,0.0,0.0,0.0,-0.6777918753647568,-0.5641680547411797,-0.567924104048537,0.0,-0.6401119625942749,0.0,-0.43190878560593055,0.0,0.0,-0.5136751454832287,0.0,-0.15053087352308916,-0.6968460649974334,-0.4471972863900674,-0.09850217647069806,-0.4806498262836888,0.0,0.0,-0.08551560652086342,0.0,0.0,0.0,0.0,0.0,0.0,-0.4085196419663814,0.0,-0.3278226381475522,0.0,-0.5248644392833783,-0.46351031921780156,-0.5683271403584722,0.0,0.0,0.0,0.0,0.0,0.0,-0.5614407194420724,0.0,0.0,-0.6234958982240213,-0.3825598090320074,-0.5054739380898646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6184357824486503,-0.5858170235763974,0.0,-0.3036322991317342,0.0,-0.43244023058048753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.485689959585439,0.0,0.0,0.0,0.0,0.0,0.0,-0.46489827865742944,0.0,0.0,0.0,0.0,-0.527435682495716,-0.39570010143859535,0.0,0.0,-0.5036867612681377,0.0,-0.37747228605506344,-0.5251079238092856,0.0,0.0,0.0,0.0,0.0,0.0,0.4143529541845612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6515812803980111,0.0,0.0,0.0,0.0,-0.5772187634585849,0.0,0.0,-0.5051983164786401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Chateau Nenin Fugue de Nenin Pomerol,Bordeaux Pomerol,Merlot,75.0,25.0,50.0,50.0,3.0,97.0,51.0,49.0,13.8,29.9,4.2,-0.12698114383808243,-0.1603513518242588,0.22781719840686648,-0.11272204454925111,-0.1362963664098481,0.03632269656159996,0.37712992301030324,0.7079201529912691,0.27299518424601316,-0.1600484868404575,-0.5252510653475849,0.147650767973864,-0.025934526363569212,0.2555900982169204,-0.011979569819126479,0.22813969298438472,0.13842057617149806,-0.10386285761545785,0.09345875612377541,0.4714912038729603,0.3844168782562923,-0.4920008139233094,-0.20044776498360867,-0.5942265481917932,-0.2608697187586108,-0.6111899775167904,0.0,-0.441611842117013,-0.35057523448054106,0.0,0.08731339487669477,0.4682605312982331,0.0,0.0,0.0,0.27583866773545,0.0,-0.25942018463042343,0.6860025639568488,-0.5566292124355641,-0.3892928461302847,-0.12930864902261124,-0.16410307412686312,-0.5431313041274778,-0.04849019160894312,0.02093665436344569,-0.1195144324682143,-0.3712589705700123,-0.5257991038214855,-0.23695595911541545,0.0,0.0,-0.6002672530183227,0.0,-0.5136751454832287,-0.6245962935564128,0.4293689160583615,-0.15387037108979124,0.0,-0.47442523683755894,0.0,0.0,-0.10230858879500021,-0.5166200558889273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3278226381475522,-0.03798848913925688,0.03087437878137517,0.09620025493199655,-0.11989185594974763,0.0,-0.435517319616726,0.0,-0.5702498285857663,0.0,0.26366985921661423,-0.5614407194420724,0.0,-0.5440430380753262,-0.26635319502323007,0.34819045591158365,-0.5054739380898646,-0.1686638016204826,0.0,-0.1367368927596872,-0.40442096954533624,0.0,-0.49820582946403547,0.12571977309758026,0.0,-0.32118226627744356,-0.5858170235763974,0.0,-0.3036322991317342,0.0,0.0,-0.5358716293156939,-0.41216822397753927,0.0,0.0,-0.5421246898814931,0.10740026147061847,0.0,0.0,0.0,0.0,0.0,0.0,0.248319856441089,-0.04816612385582072,-0.5241333037262579,0.0,0.0,0.0,-0.37864422222365723,-0.45762536609596444,0.0,0.0,0.2801566387094269,-0.43925643583809704,0.0,0.7876932724410153,-0.44426020348621287,-0.1982160406225219,-0.5251079238092856,0.0,-0.16980982155196053,0.0,-0.46156299528772243,0.0,1.549832451990087,0.0,0.0,0.0,-0.09247137794721785,0.0,-0.4946693856395207,0.0,0.0,0.0,0.0,0.0,0.0,-0.3360105455151182,0.0,0.0,-0.34145767850499376,0.0,-0.5772187634585849,0.0,-0.11324902991327196,-0.5051983164786401,0.0,0.0,0.0,0.0,0.0,-0.4712196973378471,-0.5759277485920278,-0.5106380603831375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
